reference,read_count
A0A059WY65|UNREVIEWED|DIHYDROFOLATE,1
A0A1B7UQB2_9GAMM,1
2887687361,1
A0A521VY37|UNREVIEWED|DIHYDROFOLATE,1
A0A3M0PKV2|UNREVIEWED|DIHYDROFOLATE,1
A0A172Q6W0_9STRE,1
A0A353SAD0|UNREVIEWED|DIHYDROFOLATE,1
A0A250IAG4_9DELT,1
A0A1U7AE82|UNREVIEWED|DIHYDROFOLATE,1
A0A1I4P7A9_9PSED,1
A0A059WPE8|UNREVIEWED|DIHYDROFOLATE,1
A0A0J5P7F5_9PAST,1
P0ABQ4_folA_esm1b-mcmc_v1~cp5,1
2523219493,1
A0A7V4MGL8|UNREVIEWED|DIHYDROFOLATE,1
K6YJI4_9ALTE,1
A0A397NPF8_9SPHN,1
A0A059XA25|UNREVIEWED|DIHYDROFOLATE,1
2752531385,1
2710408676,1
A0A3B9DKU3|UNREVIEWED|DIHYDROFOLATE,1
A0A2E4G0H7|UNREVIEWED|DIHYDROFOLATE,1
A0A836UEA6|UNREVIEWED|DIHYDROFOLATE,1
A6M379~cp2,1
A0A523JT09|UNREVIEWED|DIHYDROFOLATE,1
2861247651,1
A0A4R1NQJ2|UNREVIEWED|DIHYDROFOLATE,1
A0A6P1IIR0|UNREVIEWED|DIHYDROFOLATE,1
A0A3A5J0Q5_9GAMM,1
A0A7G2N3J9|UNREVIEWED|DIHYDROFOLATE,1
A0A1E4JGE1|UNREVIEWED|DIHYDROFOLATE,1
P0ABQ4_P21L~cp7,1
A0A1I7S621|UNREVIEWED|DIHYDROFOLATE,1
2818407242,1
A0A6L4YYX2|UNREVIEWED|DIHYDROFOLATE,1
A0A1Y4CJN6|UNREVIEWED|DIHYDROFOLATE,1
E5XSE0|UNREVIEWED|DIHYDROFOLATE,1
A0A3P1SKN5_9BACT,1
A0A7J4DFS9|UNREVIEWED|DIHYDROFOLATE,1
A0A2P7TME7_9SPHI,1
J7Q5D3_METSZ,1
A0A873WGH2|UNREVIEWED|DIHYDROFOLATE,1
2920110798,1
A0A059X1X0|UNREVIEWED|DIHYDROFOLATE,1
2585032909,1
A0A5C5Z8N3_9BACT,1
A0A7X9PVI6|UNREVIEWED|DIHYDROFOLATE,1
A0A0S7ZL72|UNREVIEWED|DIHYDROFOLATE,1
A0A1G5PYK3_9RHOB,1
P0ABQ4_folA_gremlin-smooth_v1~cp4,1
A0A2E1HUX5|UNREVIEWED|DIHYDROFOLATE,1
A0A3E2TL30|UNREVIEWED|DIHYDROFOLATE,1
A0A1G1PB87|UNREVIEWED|DIHYDROFOLATE,1
A0A7Y2F1N3|UNREVIEWED|DIHYDROFOLATE,1
A0A1G2MPM0|UNREVIEWED|DIHYDROFOLATE,1
A0A3N4Z291_9MICO,1
2873555236,1
2901097751,1
A0A1F6IFS2|UNREVIEWED|DIHYDROFOLATE,1
A0A1Z8V5X4|UNREVIEWED|DIHYDROFOLATE,1
A0A0T5ZX01|UNREVIEWED|DIHYDROFOLATE,1
A0A7D5LBA5_9EURY,1
A0A7T8XP05|UNREVIEWED|DIHYDROFOLATE,1
A0A4Q5M6Z8_9GAMM,1
D1MX71|UNREVIEWED|DIHYDROFOLATE,1
A0A8I2D5X7|UNREVIEWED|DIHYDROFOLATE,1
D4XWL1|UNREVIEWED|DIHYDROFOLATE,1
A0A2W1JXF5_9FLAO,1
A0A4R4E9V6_9BACL,1
A0A2U2SD98|UNREVIEWED|DIHYDROFOLATE,1
2628128459,1
A0A136WHG5_9FIRM,1
A0A2D9WGK1|UNREVIEWED|DIHYDROFOLATE,1
Q1QLJ2_NITHX,1
A0A350LKW0|UNREVIEWED|DIHYDROFOLATE,1
A0A349YC51|UNREVIEWED|DIHYDROFOLATE,1
A0A6N6SLI2|UNREVIEWED|DIHYDROFOLATE,1
2812473121,1
A0A2D5T6M7|UNREVIEWED|DIHYDROFOLATE,1
2883628517,1
A0A1W1ZKC4_9FLAO,1
2889911660,1
U5N0N6_CLOSA,1
A0A2N6V259|UNREVIEWED|DIHYDROFOLATE,1
A0A7X8G7G3|UNREVIEWED|DIHYDROFOLATE,1
A0A3G8ZTZ2_9ACTN,1
C2FFQ7~cp4,1
A0A3S0ZYA1_ELYCH,1
A0A4Y9HHH9_9BACL,1
A0A059WX55|UNREVIEWED|DIHYDROFOLATE,1
2884154049,1
A0A257C614_9BURK,1
A0A2T3HIH5_9SPHI,1
2597126527,1
A0A3B0VKQ0|UNREVIEWED|DIHYDROFOLATE,1
A0A059X7X6|UNREVIEWED|DIHYDROFOLATE,1
A0A7X7HAI5|UNREVIEWED|DIHYDROFOLATE,1
A0A348P4N3|UNREVIEWED|DIHYDROFOLATE,1
A0A2T5HMA7|UNREVIEWED|DIHYDROFOLATE,1
P0ABQ4~cp11,1
A0A352LLN6|UNREVIEWED|DIHYDROFOLATE,1
A0A2E1SKG1|UNREVIEWED|DIHYDROFOLATE,1
A0A6I8MD56_9FUSO,1
A0A059WYY4|UNREVIEWED|DIHYDROFOLATE,1
2800805166,1
A0A4Q3S1E1|UNREVIEWED|DIHYDROFOLATE,1
2887377525,1
2891638651,1
A0A1R4JF31_9SPHI,1
P0ABQ4_W30Y~cp7,1
A0A4R0XRM3_9MOLU,1
A0A3C0J6A4|UNREVIEWED|DIHYDROFOLATE,1
A0A3S0K1X0|UNREVIEWED|DIHYDROFOLATE,1
A0A2E4IXD9|UNREVIEWED|DIHYDROFOLATE,1
2800390356,1
A0A059X4K7|UNREVIEWED|DIHYDROFOLATE,1
A0A4S3TRT8_9EURY,1
2789335812,1
I0QW11|UNREVIEWED|DIHYDROFOLATE,1
A0A2S3Z8U1|UNREVIEWED|DIHYDROFOLATE,1
2915039427,1
2914292013,1
A0A059WX19|UNREVIEWED|DIHYDROFOLATE,1
A0A3N5JNY2|UNREVIEWED|DIHYDROFOLATE,1
2820928908,1
L7LBN4_9ACTN,1
2820155301,1
A0A2G4YU26_9PROT,1
2631979949,1
A0A2S2Q5L6|UNREVIEWED|DIHYDROFOLATE,1
A0A0Q6W3B4|UNREVIEWED|DIHYDROFOLATE,1
2526366523,1
A0A2C9CYV1|UNREVIEWED|DIHYDROFOLATE,1
A0A3A9F753_9BACT,1
2929678876,1
A0A517TQ19_9BACT,1
P0ABQ4_folA_msa-trans-mask-all_v2~cp6,1
A0A3S0BNR0|UNREVIEWED|DIHYDROFOLATE,1
A0A6I7NSX2|UNREVIEWED|DIHYDROFOLATE,1
2800808264,1
A0A345K1P8|UNREVIEWED|DIHYDROFOLATE,1
A0A2S8NVH8|UNREVIEWED|DIHYDROFOLATE,1
E3H5Y0_ILYPC,1
A0A1R4B7N0_9VIBR,1
A0A087MJZ0_9GAMM,1
F1Z5D5_9SPHN,1
A0A2G6C523|UNREVIEWED|DIHYDROFOLATE,1
2901110637,1
A0A0M8PP02|UNREVIEWED|DIHYDROFOLATE,1
P0ABQ4_A26T~cp10,1
A0A6C1P1K9|UNREVIEWED|DIHYDROFOLATE,1
2647262581,1
A0A846Z7D9|UNREVIEWED|DIHYDROFOLATE,1
A0A419SUC5_9FIRM,1
A0A4R2ICV1_9GAMM,1
A0A510WFD8|UNREVIEWED|DIHYDROFOLATE,1
2523410174,1
A0A059X4N4|UNREVIEWED|DIHYDROFOLATE,1
A0A378XS08|UNREVIEWED|DIHYDROFOLATE,1
A0A0U3MBC4_9LACT,1
A0A410T5I6_9CAUD,1
A0A3A9GBY2_9FIRM,1
A0A1B2H990|UNREVIEWED|DIHYDROFOLATE,1
2522719068,1
A0A3D2HKF4|UNREVIEWED|DIHYDROFOLATE,1
A0A832PYL7|UNREVIEWED|DIHYDROFOLATE,1
A0A3B0TTY4|UNREVIEWED|DIHYDROFOLATE,1
A0A059WR88|UNREVIEWED|DIHYDROFOLATE,1
A0A7L8G706|UNREVIEWED|DIHYDROFOLATE,1
A0A2K8NXX9_9MOLU,1
A0A7G8VVA1|UNREVIEWED|DIHYDROFOLATE,1
A0A1H8ZPN7_9FIRM,1
A0A2A4NWV9|UNREVIEWED|DIHYDROFOLATE,1
A0A059WM22|UNREVIEWED|DIHYDROFOLATE,1
A0A3M5NXU4|UNREVIEWED|DIHYDROFOLATE,1
Q2KYI7~cp1,1
A0A4Q8R228_9BRAD,1
A0A2N5Y592_9GAMM,1
A0A5A8UEV6|UNREVIEWED|DIHYDROFOLATE,1
K1YJF4|UNREVIEWED|DIHYDROFOLATE,1
2730308397,1
A0A258RHU0|UNREVIEWED|DIHYDROFOLATE,1
A0A533SBT9|UNREVIEWED|DIHYDROFOLATE,1
F0SXC6_SYNGF,1
2523322373,1
2525471935,1
A0A4U5UGJ5_COLLU,1
2928947444,1
A0A7R7YFE5|UNREVIEWED|DIHYDROFOLATE,1
2941547432,1
A0A0R1GPB0_9LACO,1
A0A2S2DD46|UNREVIEWED|DIHYDROFOLATE,1
A0A7C2RM21|UNREVIEWED|DIHYDROFOLATE,1
K1X4P9|UNREVIEWED|DIHYDROFOLATE,1
A0A0S8B6V7|UNREVIEWED|DIHYDROFOLATE,1
A0A1V2TFT9_9NOCA,1
A0A897YUK3|UNREVIEWED|DIHYDROFOLATE,1
A0A094ID62_9BACT,1
2562063608,1
B3ER85_AMOA5,1
A0A0M7ANG5_9RHOB,1
A0A139JQ99|UNREVIEWED|DIHYDROFOLATE,1
A0A376BN20_9NEIS,1
A0A0H3XHB2_9MOLU,1
A0A511YVT5_9CELL,1
A0A366D4X8_9NOCA,1
A0A059X4K2|UNREVIEWED|DIHYDROFOLATE,1
637752363,1
2801014827,1
A0A7X3MIE1|UNREVIEWED|DIHYDROFOLATE,1
A0A0R2CYK3|UNREVIEWED|DIHYDROFOLATE,1
A0A2E1ZH83|UNREVIEWED|DIHYDROFOLATE,1
A0A0L0MKY9_9MOLU,1
A0A255LHL2_9FIRM,1
A0A6G6YK91|UNREVIEWED|DIHYDROFOLATE,1
A0A417YFU9_9BACI,1
A0A3M2CZ46|UNREVIEWED|DIHYDROFOLATE,1
A0A4V2L096_9ALTE,1
R5BQM6_9BACE,1
A0A259FHJ0|UNREVIEWED|DIHYDROFOLATE,1
A0A389M419|UNREVIEWED|DIHYDROFOLATE,1
A0A661WNG4|UNREVIEWED|DIHYDROFOLATE,1
2582519088,1
A0A3A0F7X8|UNREVIEWED|DIHYDROFOLATE,1
2883544227,1
A0A3N6MGW3_9EURY,1
A0A6C0BTD8|UNREVIEWED|DIHYDROFOLATE,1
A0A6M8V035|UNREVIEWED|DIHYDROFOLATE,1
A0A7C1Q3K8|UNREVIEWED|DIHYDROFOLATE,1
A0A1C0BQW1_9CLOT,1
2911174766,1
A0A3A3D1P7|UNREVIEWED|DIHYDROFOLATE,1
A0A095XM74_9FIRM,1
A0A0A0RQ59|UNREVIEWED|DIHYDROFOLATE,1
2709758502,1
2867449821,1
2514431691,1
A0A1F7I2J8|UNREVIEWED|DIHYDROFOLATE,1
A3VMD7_9RHOB,1
A0A660LJL8|UNREVIEWED|DIHYDROFOLATE,1
S3WZE9_9ACTN,1
A0A3L6LWW6|UNREVIEWED|DIHYDROFOLATE,1
A0A8F3IZD5|UNREVIEWED|DIHYDROFOLATE,1
C5WG30~cp2,1
A0A059WQ38|UNREVIEWED|DIHYDROFOLATE,1
A0A1J5HWZ5|UNREVIEWED|DIHYDROFOLATE,1
2582665106,1
A0A1Y1SDP4_9GAMM,1
A0A1H1Y9K8_9ACTN,1
2752715120,1
A0A381PHF5|UNREVIEWED|DIHYDROFOLATE,1
2792493489,1
2917557254,1
2042534403,1
2818146097,1
A0A7C6IIL3|UNREVIEWED|DIHYDROFOLATE,1
A0A095ZJ79|UNREVIEWED|DIHYDROFOLATE,1
2710531894,1
A0A1F6Y6J5|UNREVIEWED|DIHYDROFOLATE,1
A0A7C4IA78|UNREVIEWED|DIHYDROFOLATE,1
2562246433,1
A0A0H3MV56|UNREVIEWED|DIHYDROFOLATE,1
A0A2H0VF63|UNREVIEWED|DIHYDROFOLATE,1
A0A0R2IAB7_9LACO,1
A0A1F6ETI5|UNREVIEWED|DIHYDROFOLATE,1
A0A517XN26_9BACT,1
A0A7G9G409|UNREVIEWED|DIHYDROFOLATE,1
E6U2F4_BACCJ,1
A0A1A5YNJ3_9BACL,1
A0A2V6F9Y9|UNREVIEWED|DIHYDROFOLATE,1
R5PNI8_9BACT,1
2878926823,1
A0A1F3XVN1|UNREVIEWED|DIHYDROFOLATE,1
2731180660,1
A0A6M8V8X8|UNREVIEWED|DIHYDROFOLATE,1
A0A3C0RN72|UNREVIEWED|DIHYDROFOLATE,1
2524107500,1
Q8D3H9_WIGBR,1
2627354972,1
A0A3N4JV25_9PEZI,1
2799821967,1
A0A1G2BWB3|UNREVIEWED|DIHYDROFOLATE,1
A0A7C5CBQ1|UNREVIEWED|DIHYDROFOLATE,1
A0A515A2B0|UNREVIEWED|DIHYDROFOLATE,1
2524841650,1
2705677738,1
A0A4P7R7L2|UNREVIEWED|DIHYDROFOLATE,1
A0A3D3TQ42|UNREVIEWED|DIHYDROFOLATE,1
A0A356TPC9|UNREVIEWED|DIHYDROFOLATE,1
A0A7T5VBW4|UNREVIEWED|DIHYDROFOLATE,1
A0A2D7SQD2|UNREVIEWED|DIHYDROFOLATE,1
A0A3B8MJR1|UNREVIEWED|DIHYDROFOLATE,1
2558638925,1
Q821E3|UNREVIEWED|DIHYDROFOLATE,1
A0A7W1WHL0|UNREVIEWED|DIHYDROFOLATE,1
A0A1N7NMW9_9PROT,1
2236295108,1
A0A0G0BJ13|UNREVIEWED|DIHYDROFOLATE,1
A0A6P8HVS6_ACTTE,1
2265123634,1
P38505~cp2,1
A0A7J0ABL1|UNREVIEWED|DIHYDROFOLATE,1
A0A285VU84|UNREVIEWED|DIHYDROFOLATE,1
A0A1M7Z4E3|UNREVIEWED|DIHYDROFOLATE,1
2844782960,1
A0A7Y9ZAH4|UNREVIEWED|DIHYDROFOLATE,1
2893727246,1
A0A4Y9JM69|UNREVIEWED|DIHYDROFOLATE,1
A0A348PPR2|UNREVIEWED|DIHYDROFOLATE,1
A0A4V0NRV5_9CAUD,1
A0A5S5CBB7_9FLAO,1
A0A059XAH6|UNREVIEWED|DIHYDROFOLATE,1
A0A0C1ZAZ5|UNREVIEWED|DIHYDROFOLATE,1
2887422126,1
A0A4Y5TM64_9CAUD,1
A0A1G0UVC0|UNREVIEWED|DIHYDROFOLATE,1
A0A6I1EEI6|UNREVIEWED|DIHYDROFOLATE,1
χHs_Homo_sapiens_RNEFRYFQRM~cp1,1
A0A1X1UWK9|UNREVIEWED|DIHYDROFOLATE,1
A0A1Q3N1H7|UNREVIEWED|DIHYDROFOLATE,1
A0A8E4MEW1|UNREVIEWED|DIHYDROFOLATE,1
A0A2E7MJY7|UNREVIEWED|DIHYDROFOLATE,1
A0A8G9EZG5|UNREVIEWED|DIHYDROFOLATE,1
S4E3F3_ENTFL,1
642330108,1
V4INC5_9DELT,1
2790173495,1
A0A399IFH1|UNREVIEWED|DIHYDROFOLATE,1
A0A0Q6C902_9RHIZ,1
A0A1E4ZHK2|UNREVIEWED|DIHYDROFOLATE,1
A0A359MPS1|UNREVIEWED|DIHYDROFOLATE,1
A0A2P8HE00_9BACI,1
2739693792,1
A0A2P8GZK2|UNREVIEWED|DIHYDROFOLATE,1
A0A6J4N4C2|UNREVIEWED|DIHYDROFOLATE,1
2890424044,1
A0A7R8P567|UNREVIEWED|DIHYDROFOLATE,1
A0A0G1A390|UNREVIEWED|DIHYDROFOLATE,1
A0A2R6IKV4|UNREVIEWED|DIHYDROFOLATE,1
A0A315X0R0|UNREVIEWED|DIHYDROFOLATE,1
A0A6I6DTB4_9MICO,1
A0A0S8JZW8|UNREVIEWED|DIHYDROFOLATE,1
I2F1H7_9BACT,1
A0A0N9HP66|UNREVIEWED|DIHYDROFOLATE,1
A0A858RCX2|UNREVIEWED|DIHYDROFOLATE,1
A0A838T8E8|UNREVIEWED|DIHYDROFOLATE,1
A0A389LS72|UNREVIEWED|DIHYDROFOLATE,1
A0A654DXT1_9BACT,1
A0A059X668|UNREVIEWED|DIHYDROFOLATE,1
A0A1J1I9F6_9DIPT,1
2883421620,1
L9WW05|UNREVIEWED|DIHYDROFOLATE,1
P0ABQ4_P21L.L28R~cp3,1
Q3SH97~cp3,1
A0A317MVG3_9GAMM,1
A0A3A5HI09_9ACTN,1
A0A0Q8LHB0_9MICO,1
A0A2T0Y1W9_9MICO,1
A0A4U0GQ31_9GAMM,1
2725354573,1
2645493459,1
A0A437LJS8_9RHOB,1
A0A162T1D7_9CLOT,1
A0A7W4WE80|UNREVIEWED|DIHYDROFOLATE,1
A0A1I1TPY1_9GAMM,1
A0A519KIB5_FLASP,1
P0ABQ4_F31Y.L54I~cp8,1
A0A419UW88_9BACL,1
2687450954,1
2712902075,1
A0A0G1NG78|UNREVIEWED|DIHYDROFOLATE,1
A0A1Q4FB23|UNREVIEWED|DIHYDROFOLATE,1
2944670058,1
A0A2A7JYM5|UNREVIEWED|DIHYDROFOLATE,1
2619414233,1
2789758395,1
A0KNL5~cp5,1
2574479808,1
2894942022,1
A0A6C0BUH5|UNREVIEWED|DIHYDROFOLATE,1
2799952293,1
A0A0B5ALW2_9BACL,1
A0A2T6E7Y3_9GAMM,1
A0A0C5VU79_9GAMM,1
A0A2E5MYM6|UNREVIEWED|DIHYDROFOLATE,1
A0A6N7XCC4|UNREVIEWED|DIHYDROFOLATE,1
2922526622,1
K0D7F2_LEUCJ,1
A0A140DVZ0_9FIRM,1
A0A893B9H7|UNREVIEWED|DIHYDROFOLATE,1
A0A059XCD5|UNREVIEWED|DIHYDROFOLATE,1
A0A5C0B353_9BURK,1
2508504601,1
A0A367I2Z8|UNREVIEWED|DIHYDROFOLATE,1
A0A2M7ZWR6|UNREVIEWED|DIHYDROFOLATE,1
A0A838Z1R5|UNREVIEWED|DIHYDROFOLATE,1
2820287939,1
2790834912,1
A0A873WSM8|UNREVIEWED|DIHYDROFOLATE,1
A9WNH1_RENSM,1
2705669009,1
A0A1Z8SY75|UNREVIEWED|DIHYDROFOLATE,1
A0A1F3X885|UNREVIEWED|DIHYDROFOLATE,1
2525997626,1
2891762408,1
A0A7C2TG91|UNREVIEWED|DIHYDROFOLATE,1
A0A7Y5V871|UNREVIEWED|DIHYDROFOLATE,1
A0A2M6WIP9|UNREVIEWED|DIHYDROFOLATE,1
A0A2E1CEW0|UNREVIEWED|DIHYDROFOLATE,1
A0A517MJ68_9BACT,1
2776986757,1
2718906109,1
A0A136KAZ6|UNREVIEWED|DIHYDROFOLATE,1
P0ABQ4_W30C~cp4,1
A0A1M6H161_9ACTN,1
A0A4Q3MEY5_9CHLR,1
2801062264,1
A0A7X6RZM8|UNREVIEWED|DIHYDROFOLATE,1
A0A6M4FQH6_9GAMM,1
2694861348,1
R5P624_9FIRM,1
A0A3B9C484|UNREVIEWED|DIHYDROFOLATE,1
A0A448YS85_BRENA,1
A0A0B3AMT6|UNREVIEWED|DIHYDROFOLATE,1
A0A831Z0Z3|UNREVIEWED|DIHYDROFOLATE,1
A0A2R6GWJ1|UNREVIEWED|DIHYDROFOLATE,1
A0A5B7ZNU2_9GAMM,1
2890942912,1
A0A059WZ47|UNREVIEWED|DIHYDROFOLATE,1
2886212196,1
2932841186,1
A0A059X6K6|UNREVIEWED|DIHYDROFOLATE,1
A0A271M1T9|UNREVIEWED|DIHYDROFOLATE,1
A0A495J9T7_9SPHI,1
E4XN72_OIKDI,1
2557404690,1
A0A3C0NZM6|UNREVIEWED|DIHYDROFOLATE,1
A0A4S2FAP8|UNREVIEWED|DIHYDROFOLATE,1
U5J9P6_9CAUD,1
A0A7W1J6P8|UNREVIEWED|DIHYDROFOLATE,1
2840179792,1
A0A6P2BEI8|UNREVIEWED|DIHYDROFOLATE,1
A0A0S1SEX1_9FLAO,1
A0A7V9JT25|UNREVIEWED|DIHYDROFOLATE,1
A0A0G1HG07|UNREVIEWED|DIHYDROFOLATE,1
A0A1G0HZX0|UNREVIEWED|DIHYDROFOLATE,1
A0A3D0Y7H4|UNREVIEWED|DIHYDROFOLATE,1
A0A7X6T1B5|UNREVIEWED|DIHYDROFOLATE,1
A0A6G6K986|UNREVIEWED|DIHYDROFOLATE,1
A0A2E8A6S5|UNREVIEWED|DIHYDROFOLATE,1
B8QTX4_9CAUD,1
2628110001,1
A0A2G6LB15|UNREVIEWED|DIHYDROFOLATE,1
A0A4P7FCC3|UNREVIEWED|DIHYDROFOLATE,1
A0A1V3JLQ9|UNREVIEWED|DIHYDROFOLATE,1
A0A139BSS4_9PROT,1
A0A433XPG2_9BACL,1
A0A1H6IYK2_9FLAO,1
A0A1L7CW78_9CORY,1
A0A890I2X2|UNREVIEWED|TYPE,1
2799553548,1
A0A1M5CKL7_9BACI,1
A0A059X9V0|UNREVIEWED|DIHYDROFOLATE,1
A0A2E8ZXJ2|UNREVIEWED|DIHYDROFOLATE,1
A0A7K3VXX3|UNREVIEWED|DIHYDROFOLATE,1
A0A4Y8RG62_9RHIZ,1
A0A5C8ZYK1_9GAMM,1
A0A125W177|UNREVIEWED|DIHYDROFOLATE,1
A0A0N4UN52_DRAME,1
2525113454,1
Q5D6W5|UNREVIEWED|DIHYDROFOLATE,1
R5Z2H8_9FIRM,1
2909803974,1
I0JN46_HALH3,1
A0A059WV39|UNREVIEWED|DIHYDROFOLATE,1
A0A5C5ULH9_9CORY,1
A0A2E6P5P1|UNREVIEWED|DIHYDROFOLATE,1
A0A059X5W6|UNREVIEWED|DIHYDROFOLATE,1
2672575168,1
2519037750,1
2705664884,1
A0A0F2S4I4|UNREVIEWED|DIHYDROFOLATE,1
A0A4Q8AAN5_9MICC,1
A0A1Y3QZK7|UNREVIEWED|DIHYDROFOLATE,1
A0A7D7R5R2|UNREVIEWED|DIHYDROFOLATE,1
A0A269TJX5_9MOLU,1
A0A6A8Q6D9|UNREVIEWED|DIHYDROFOLATE,1
A0A5R8QCZ7_9FIRM,1
A0A418RN89|UNREVIEWED|DIHYDROFOLATE,1
A0A1I1JL85_9SPHI,1
A0A2E3XHD5|UNREVIEWED|DIHYDROFOLATE,1
A0A075FUB0|UNREVIEWED|DIHYDROFOLATE,1
A0A1H3K5N5_9MICO,1
A0A5B8K6A3|UNREVIEWED|DIHYDROFOLATE,1
A0A6N6P5C6|UNREVIEWED|DIHYDROFOLATE,1
Q2N685_ERYLH,1
P38505~cp3,1
A0A370U4U9_9GAMM,1
A0A7H0SMS5|UNREVIEWED|DIHYDROFOLATE,1
A0A849TBF9|UNREVIEWED|DIHYDROFOLATE,1
A0A1Q6CIF4_9GAMM,1
A0A179B3C5_9ACTO,1
A0A2I7RD60|UNREVIEWED|DIHYDROFOLATE,1
2914811036,1
2812942978,1
A0A1G3KJE1|UNREVIEWED|DIHYDROFOLATE,1
A0A4R3MNW9_9FIRM,1
W9GI02_9MICO,1
2788450812,1
A0A1X9VNQ7|UNREVIEWED|DIHYDROFOLATE,1
A0A0B6AX37|UNREVIEWED|DIHYDROFOLATE,1
2806204278,1
C5T5W4_ACIDE,1
2525047432,1
A0A7K1ZFG2|UNREVIEWED|DIHYDROFOLATE,1
A0A7X7G8X8|UNREVIEWED|DIHYDROFOLATE,1
A0A1U7NNR5_9FIRM,1
A0A1V5JD29|UNREVIEWED|DIHYDROFOLATE,1
A0A059X608|UNREVIEWED|DIHYDROFOLATE,1
A0A7M3MXH1|UNREVIEWED|DIHYDROFOLATE,1
B9M6P8_GEODF,1
A0A2M8KV04|UNREVIEWED|DIHYDROFOLATE,1
A0A8I1SC11|UNREVIEWED|DIHYDROFOLATE,1
A0A7T9F1N7|UNREVIEWED|DIHYDROFOLATE,1
A0A6J5T377|UNREVIEWED|DIHYDROFOLATE,1
P0ABQ4_V75H.I91L.I155A~cp3,1
A0A059XEW4|UNREVIEWED|DIHYDROFOLATE,1
A0A3Q9R6I8_9CAUD,1
2811938403,1
2516605362,1
A0A6H9JSD1|UNREVIEWED|DIHYDROFOLATE,1
R5M3U8_9MOLU,1
2586346551,1
2800062017,1
E3DLF6_HALPG,1
A0A2A5VMZ5|UNREVIEWED|DIHYDROFOLATE,1
A0A0R1VCA8|UNREVIEWED|DIHYDROFOLATE,1
2646248742,1
A0A6P1J378_9BURK,1
2710414374,1
F5VF25|UNREVIEWED|DIHYDROFOLATE,1
A0A6M4JIM2_9MOLU,1
A0A3A9KDG2_9BACI,1
2868215353,1
A0A371J9G3_9FIRM,1
P0ABQ4_folA_msa-trans-mcmc_v2~cp1,1
A0A2W4INM5_9BACT,1
2913413758,1
2508625524,1
A0A2E9T6B0|UNREVIEWED|DIHYDROFOLATE,1
2928598691,1
A0A520AFY5|UNREVIEWED|DIHYDROFOLATE,1
A0A1I0SLB3|UNREVIEWED|DIHYDROFOLATE,1
A0A6C0ISE5|UNREVIEWED|DIHYDROFOLATE,1
A0A0M2SU55_9BACI,1
A0A1G0SYU4|UNREVIEWED|DIHYDROFOLATE,1
A0A0R2CBL9_9LACO,1
2800095627,1
A0A1V3A1A2|UNREVIEWED|DIHYDROFOLATE,1
2745302518,1
A0A0S4M4K9_9BACT,1
A0A0G0P0N9|UNREVIEWED|DIHYDROFOLATE,1
2774314719,1
A0A8B7KVE3|UNREVIEWED|DIHYDROFOLATE,1
A0A2D7KYB6|UNREVIEWED|DIHYDROFOLATE,1
A0A0R2AI27_9LACO,1
A0A059XDP3|UNREVIEWED|DIHYDROFOLATE,1
A0A2U2S0H2_9BACT,1
A0A1Y0EKU1_9BURK,1
R4RZR3|UNREVIEWED|DIHYDROFOLATE,1
A0A7D4BCT5|UNREVIEWED|DIHYDROFOLATE,1
A0A554IEX0|UNREVIEWED|DIHYDROFOLATE,1
R6CXE2_9CLOT,1
B5ZAU6|UNREVIEWED|DIHYDROFOLATE,1
A0A1W1UTY7_9DEIO,1
A0A7C4XC57|UNREVIEWED|DIHYDROFOLATE,1
2794497522,1
P0ABQ4_D116F~cp2,1
A0A3D3LGH2|UNREVIEWED|DIHYDROFOLATE,1
A0A316RKJ5|UNREVIEWED|DIHYDROFOLATE,1
A0A1H1SHB3|UNREVIEWED|DIHYDROFOLATE,1
A0A0E3U358_9ENTR,1
A0A4R6GKD2|UNREVIEWED|DIHYDROFOLATE,1
A0A7Y2DQS7|UNREVIEWED|DIHYDROFOLATE,1
R7LCF2_9BACT,1
A0A385IJQ4_9CAUD,1
A0A4Z0M8G4_9GAMM,1
Q494F1|UNREVIEWED|DIHYDROFOLATE,1
A0A180FJG2_9BACT,1
2525252463,1
A0A6N7XLB3|UNREVIEWED|DIHYDROFOLATE,1
A0A7C3G6Z5|UNREVIEWED|DIHYDROFOLATE,1
A0A2E7JI37|UNREVIEWED|DIHYDROFOLATE,1
2806796619,1
A0A6N6MWG4_9RHIZ,1
A0A0K1XDJ6_9GAMM,1
2540923792,1
A0A2P2EB29_9PROT,1
A0A6N2CSM2|UNREVIEWED|DIHYDROFOLATE,1
A0A2M8GND6|UNREVIEWED|DIHYDROFOLATE,1
A0A1F6A8F1|UNREVIEWED|DIHYDROFOLATE,1
A0A2A4TA50|UNREVIEWED|DIHYDROFOLATE,1
A0A7C6DEA0|UNREVIEWED|DIHYDROFOLATE,1
A0A3M1KHI9|UNREVIEWED|DIHYDROFOLATE,1
A0A059WR65|UNREVIEWED|DIHYDROFOLATE,1
A0A2D5KKC7|UNREVIEWED|DIHYDROFOLATE,1
A0A0A0PL85_9CAUD,1
A0A1V4IE33_9CLOT,1
A0A1Y4REN7_9FIRM,1
2523427759,1
P0ABQ4_folA_gremlin-simple_v2~cp4,1
Q97EV2~cp1,1
P0ABQ4_I5F~cp3,1
A0A099XP60_9FLAO,1
A0A7V6VLT1|UNREVIEWED|DIHYDROFOLATE,1
Q9PJC7~cp1,1
A0A135HUH5_9RHIZ,1
